customer_id,recency_days,frequency,monetary_value,recency_score,frequency_score,monetary_score,customer_segment
2844,266,1,1816.13,3,5,5,Loyal Customers
1672,153,2,1800.94,2,4,5,Loyal Customers
2592,337,1,1795.76,4,5,5,Champions
2740,508,1,1793.42,5,5,5,Champions
1732,151,1,1781.23,2,5,5,Loyal Customers
2797,394,1,1778.56,5,5,5,Champions
2746,406,1,1760.03,5,5,5,Champions
2433,50,2,1759.89,1,4,5,Loyal Customers
2970,645,1,1752.9,5,5,5,Champions
1575,339,2,1735.35,4,4,5,Champions
2033,420,1,1728.26,5,5,5,Champions
3092,168,1,1715.74,2,5,5,Loyal Customers
1540,108,2,1711.39,1,4,5,Loyal Customers
2076,475,1,1711.16,5,5,5,Champions
2251,214,1,1700.51,2,5,5,Loyal Customers
2900,150,1,1699.51,2,5,5,Loyal Customers
2941,220,1,1697.53,2,5,5,Loyal Customers
1999,309,1,1695.13,4,5,5,Champions
2663,213,1,1685.61,2,5,5,Loyal Customers
2892,409,1,1670.69,5,5,5,Champions
1728,238,2,1649.74,3,4,5,Loyal Customers
1629,209,2,1644.28,2,4,5,Loyal Customers
2653,254,1,1642.68,3,5,5,Loyal Customers
2649,216,1,1640.16,2,5,5,Loyal Customers
2508,318,2,1633.41,4,4,5,Champions
2936,73,1,1631.92,1,5,5,Loyal Customers
2783,333,1,1631.51,4,5,5,Champions
1697,149,1,1600.39,2,5,5,Loyal Customers
2889,521,1,1585.33,5,5,5,Champions
2135,201,2,1577.81,2,4,5,Loyal Customers
1405,473,1,1569.15,5,5,5,Champions
1876,224,2,1561.5,3,4,5,Loyal Customers
2816,419,1,1555.5,5,5,5,Champions
2525,372,2,1551.71,5,4,5,Champions
1802,103,2,1550.29,1,4,5,Loyal Customers
2051,176,2,1542.06,2,4,5,Loyal Customers
2938,554,1,1534.7,5,5,5,Champions
2696,321,1,1534.1,4,5,5,Champions
1950,600,1,1531.17,5,5,5,Champions
2983,638,1,1530.72,5,5,5,Champions
2843,218,1,1525.75,2,5,5,Loyal Customers
1433,620,2,1512.82,5,5,5,Champions
2690,600,1,1512.45,5,5,5,Champions
2556,299,2,1507.83,3,4,5,Loyal Customers
3082,489,1,1449.4,5,5,5,Champions
2869,561,1,1442.15,5,5,5,Champions
1937,388,1,1430.34,5,5,5,Champions
2823,349,1,1425.11,4,5,5,Champions
2832,95,1,1424.25,1,5,5,Loyal Customers
2913,264,1,1420.62,3,5,5,Loyal Customers
2643,478,1,1412.0,5,5,5,Champions
2337,432,1,1408.4,5,5,5,Champions
2633,595,1,1407.87,5,5,5,Champions
2933,380,1,1403.54,5,5,5,Champions
2993,158,1,1399.41,2,5,5,Loyal Customers
2714,252,1,1396.34,3,5,5,Loyal Customers
1704,197,2,1395.73,2,4,5,Loyal Customers
2117,412,2,1390.52,5,4,5,Champions
2894,337,1,1386.49,4,5,5,Champions
2496,558,1,1384.18,5,5,5,Champions
2699,177,1,1375.04,2,5,5,Loyal Customers
2940,577,1,1367.25,5,5,5,Champions
2719,311,1,1360.19,4,5,5,Champions
3060,606,1,1359.15,5,5,5,Champions
2389,373,2,1353.12,5,4,5,Champions
3086,588,1,1333.34,5,5,5,Champions
2971,351,1,1317.95,4,5,5,Champions
3080,386,1,1306.47,5,5,5,Champions
1861,221,1,1306.16,2,5,5,Loyal Customers
2693,346,1,1305.33,4,5,5,Champions
2861,352,1,1301.57,4,5,5,Champions
1815,538,1,1300.92,5,5,5,Champions
2809,348,1,1289.27,4,5,5,Champions
2686,693,1,1287.46,5,5,5,Champions
3037,503,1,1286.9,5,5,5,Champions
2247,86,2,1283.94,1,4,5,Loyal Customers
2157,340,1,1268.55,4,5,5,Champions
2495,294,2,1264.01,3,4,5,Loyal Customers
3018,287,1,1263.07,3,5,5,Loyal Customers
2462,170,3,1260.29,2,3,5,At Risk
2952,505,1,1259.98,5,5,5,Champions
3084,351,1,1256.81,4,5,5,Champions
2083,161,2,1250.99,2,4,5,Loyal Customers
2919,338,1,1245.09,4,5,5,Champions
2222,215,2,1235.06,2,4,5,Loyal Customers
2804,633,1,1234.67,5,5,5,Champions
3142,335,1,1233.14,4,5,5,Champions
2874,311,1,1229.65,4,5,5,Champions
2873,360,1,1218.93,4,5,5,Champions
1437,137,1,1203.86,2,5,5,Loyal Customers
2910,415,1,1196.58,5,5,5,Champions
2739,364,1,1189.98,4,5,5,Champions
2230,466,1,1186.45,5,5,5,Champions
2289,428,1,1183.59,5,5,5,Champions
3106,498,1,1163.07,5,5,5,Champions
2708,143,1,1160.55,2,5,5,Loyal Customers
2898,477,1,1145.47,5,5,5,Champions
2761,201,1,1142.64,2,5,5,Loyal Customers
2782,355,1,1136.72,4,5,5,Champions
2937,316,1,1134.79,4,5,5,Champions
2818,303,1,1129.38,4,5,5,Champions
1739,531,1,1127.35,5,5,5,Champions
2062,456,1,1119.7,5,5,5,Champions
2847,243,1,1117.07,3,5,5,Loyal Customers
2931,494,1,1106.7,5,5,5,Champions
2195,432,1,1104.92,5,5,5,Champions
1613,653,1,1104.65,5,5,5,Champions
1679,144,1,1100.61,2,5,5,Loyal Customers
1762,574,1,1096.73,5,5,5,Champions
1463,211,1,1086.89,2,5,5,Loyal Customers
3130,331,1,1085.24,4,5,5,Champions
2836,219,1,1083.85,2,5,5,Loyal Customers
2773,356,1,1073.34,4,5,5,Champions
2448,323,1,1068.2,4,5,5,Champions
1820,153,2,1063.04,2,4,5,Loyal Customers
2670,708,1,1056.0,5,5,5,Champions
2743,380,1,1055.13,5,5,5,Champions
2853,639,1,1048.16,5,5,5,Champions
2878,126,1,1045.13,1,5,5,Loyal Customers
2810,566,1,1034.31,5,5,5,Champions
3117,554,1,1031.02,5,5,5,Champions
1951,82,1,1018.1,1,5,5,Loyal Customers
3137,255,1,1011.03,3,5,5,Loyal Customers
2046,278,1,1006.47,3,5,5,Loyal Customers
2957,357,1,1002.36,4,5,5,Champions
1799,280,2,1000.32,3,4,5,Loyal Customers
1789,423,1,1000.08,5,5,5,Champions
2673,302,1,999.58,4,5,5,Champions
3112,137,1,999.3,2,5,5,Loyal Customers
1587,325,1,988.78,4,5,5,Champions
2698,390,1,972.71,5,5,5,Champions
2977,172,1,966.33,2,5,5,Loyal Customers
3026,458,1,954.68,5,5,5,Champions
2063,363,1,944.15,4,5,5,Champions
1502,621,1,931.77,5,5,5,Champions
2791,436,1,931.36,5,5,5,Champions
2872,211,1,930.0,2,5,5,Loyal Customers
2997,382,1,924.21,5,5,5,Champions
3038,205,1,913.49,2,5,5,Loyal Customers
3068,135,1,892.79,2,5,5,Loyal Customers
2660,402,1,891.34,5,5,5,Champions
3074,247,1,886.59,3,5,5,Loyal Customers
2811,479,1,883.75,5,5,5,Champions
3099,358,1,883.02,4,5,5,Champions
3077,163,1,872.98,2,5,5,Loyal Customers
1707,155,1,872.13,2,5,5,Loyal Customers
2930,454,1,869.05,5,5,5,Champions
2657,239,1,866.19,3,5,5,Loyal Customers
3090,254,1,859.73,3,5,5,Loyal Customers
2754,68,1,858.31,1,5,5,Loyal Customers
3127,290,1,849.49,3,5,5,Loyal Customers
2976,268,1,849.08,3,5,5,Loyal Customers
2622,180,1,841.9,2,5,5,Loyal Customers
1975,333,2,802.54,4,4,5,Champions
3032,322,1,801.47,4,5,5,Champions
3052,354,1,794.84,4,5,5,Champions
3030,60,1,792.29,1,5,5,Loyal Customers
3031,288,1,776.65,3,5,5,Loyal Customers
2681,250,1,771.87,3,5,5,Loyal Customers
2722,359,1,770.3,4,5,5,Champions
1736,435,1,762.13,5,5,5,Champions
1408,283,1,753.02,3,5,5,Loyal Customers
2988,171,1,749.31,2,5,5,Loyal Customers
3149,387,1,735.06,5,5,5,Champions
2683,400,1,734.76,5,5,5,Champions
2831,315,1,722.51,4,5,5,Champions
1638,399,1,714.66,5,5,5,Champions
2629,400,1,669.12,5,5,5,Champions
3116,293,1,661.48,3,5,5,Loyal Customers
2612,441,1,654.24,5,5,5,Champions
1978,213,1,653.71,2,5,5,Loyal Customers
1559,303,1,637.36,4,5,5,Champions
3064,396,1,629.78,5,5,5,Champions
2902,509,1,613.13,5,5,5,Champions
3124,412,1,611.08,5,5,5,Champions
2716,484,1,605.13,5,5,5,Champions
2680,358,1,587.95,4,5,5,Champions
1501,303,1,577.65,4,5,5,Champions
2974,254,1,566.53,3,5,5,Loyal Customers
1569,380,1,532.05,5,5,5,Champions
2044,430,1,523.9,5,5,5,Champions
3002,195,1,522.26,2,5,5,Loyal Customers
2097,125,1,518.36,1,5,5,Loyal Customers
2842,359,1,517.54,4,5,5,Champions
2769,121,1,516.84,1,5,5,Loyal Customers
3146,391,1,515.97,5,5,5,Champions
2730,541,1,514.82,5,5,5,Champions
2883,444,1,508.28,5,5,5,Champions
2947,84,1,505.51,1,5,5,Loyal Customers
3126,516,1,504.81,5,5,5,Champions
2877,258,1,499.53,3,5,5,Loyal Customers
2736,228,1,499.4,3,5,5,Loyal Customers
3133,187,1,493.84,2,5,5,Loyal Customers
2753,165,1,491.22,2,5,5,Loyal Customers
3123,398,1,490.69,5,5,5,Champions
3017,510,1,479.51,5,5,5,Champions
2951,227,1,472.14,3,5,5,Loyal Customers
2628,82,1,471.8,1,5,5,Loyal Customers
2762,325,1,465.64,4,5,5,Champions
2968,256,1,459.03,3,5,5,Loyal Customers
2112,371,1,455.29,5,5,5,Champions
3131,146,1,452.55,2,5,5,Loyal Customers
2742,612,1,451.37,5,5,5,Champions
3007,419,1,443.82,5,5,5,Champions
3114,133,1,411.12,1,5,5,Loyal Customers
2747,470,1,397.94,5,5,5,Champions
1819,470,1,391.9,5,5,5,Champions
2472,189,1,386.25,2,5,5,Loyal Customers
2918,172,1,370.52,2,5,5,Loyal Customers
3102,387,1,350.24,5,5,5,Champions
1984,71,1,303.14,1,5,5,Loyal Customers
2684,310,1,301.85,4,5,5,Champions
2846,225,1,298.1,3,5,5,Loyal Customers
3101,347,1,277.71,4,5,5,Champions
2650,241,1,273.14,3,5,5,Loyal Customers
2903,284,1,222.04,3,5,5,Loyal Customers
2637,235,1,214.03,3,5,5,Loyal Customers
1634,259,1,209.61,3,5,5,Loyal Customers
2767,546,1,197.84,5,5,5,Champions
